2009-04-29 00:00 - JobOrganizer - INFO: ========================================
2009-04-29 00:00 - JobOrganizer - INFO: JobOrganizer in init
2009-04-29 00:00 - JobOrganizer - INFO: init file JobOrganizerConfig.py was found
2009-04-29 00:00 - JobOrganizer - INFO: retrieveing Db parameters from JobOrganizerConfig.py file
2009-04-29 00:00 - JobOrganizer - INFO: creating job configurations from JobOrganizerConfig.py file
2009-04-29 00:00 - JobOrganizer - INFO: JobOrganizer initialized
2009-04-29 00:00 - JobOrganizer - INFO: ========================================
2009-04-29 00:02 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:04 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:06 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:08 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:10 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:12 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:14 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:16 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:18 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:20 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:22 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:25 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:27 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:29 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:31 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:33 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:35 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:37 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:39 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:41 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:43 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:45 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:47 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:49 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:51 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:53 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:55 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:57 - JobOrganizer - INFO: Updating jobInformation list
2009-04-29 00:59 - JobOrganizer - INFO: Updating jobInformation list
