2009-04-01 00:00 - JobOrganizer - INFO: ========================================
2009-04-01 00:00 - JobOrganizer - INFO: JobOrganizer in init
2009-04-01 00:00 - JobOrganizer - INFO: init file JobOrganizerConfig.py was found
2009-04-01 00:00 - JobOrganizer - INFO: retrieveing Db parameters from JobOrganizerConfig.py file
2009-04-01 00:00 - JobOrganizer - INFO: creating job configurations from JobOrganizerConfig.py file
2009-04-01 00:00 - JobOrganizer - INFO: JobOrganizer initialized
2009-04-01 00:00 - JobOrganizer - INFO: ========================================
2009-04-01 00:02 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:04 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:06 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:08 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:10 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:12 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:14 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:16 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:18 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:20 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:22 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:24 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:26 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:28 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:30 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:32 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:34 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:36 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:38 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:40 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:42 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:44 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:46 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:48 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:50 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:52 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:54 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:56 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 00:58 - JobOrganizer - INFO: Updating jobInformation list
2009-04-01 01:00 - JobOrganizer - INFO: Updating jobInformation list
