2009-06-24 00:00 - JobOrganizer - INFO: ========================================
2009-06-24 00:00 - JobOrganizer - INFO: JobOrganizer in init
2009-06-24 00:00 - JobOrganizer - INFO: init file JobOrganizerConfig.py was found
2009-06-24 00:00 - JobOrganizer - INFO: retrieveing Db parameters from JobOrganizerConfig.py file
2009-06-24 00:00 - JobOrganizer - INFO: creating job configurations from JobOrganizerConfig.py file
2009-06-24 00:00 - JobOrganizer - INFO: JobOrganizer initialized
2009-06-24 00:00 - JobOrganizer - INFO: ========================================
2009-06-24 00:02 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:04 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:06 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:08 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:10 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:12 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:14 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:16 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:19 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:21 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:23 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:25 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:27 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:29 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:31 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:33 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:35 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:37 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:39 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:41 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:43 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:45 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:47 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:49 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:51 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:53 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:55 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:57 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 00:59 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:01 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:03 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:05 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:07 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:09 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:11 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:13 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:15 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:17 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:19 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:21 - JobOrganizer - INFO: Updating jobInformation list
2009-06-24 01:23 - JobOrganizer - INFO: Updating jobInformation list
